oil_level_pct,temp_oil_C,temp_winding_C,voltage_A_V,voltage_B_V,voltage_C_V,current_A_A,current_B_A,current_C_A,voltage_avg_V,current_avg_A,voltage_unbal_pct,current_unbal_pct,load_pct,delta_temp_C,power_factor,resistance_pu,fault_label,fault_name
83.27,64.4,75.98,292.93,290.16,289.88,210.12,208.38,223.88,290.99,214.13,0.668,4.553,93.46,11.57,0.8318,1.0121,5,Over_Voltage
90.65,57.61,84.35,279.14,282.25,284.47,200.51,204.4,222.49,281.95,209.13,0.998,6.386,88.48,26.74,0.8255,0.9802,5,Over_Voltage
90.41,66.9,133.08,196.87,127.14,181.35,2494.33,2555.62,2477.0,168.45,2508.98,24.526,1.859,632.59,66.18,0.7358,0.4888,3,Short_Circuit
84.05,57.6,69.06,238.73,239.13,242.32,188.54,208.26,181.97,240.06,192.92,0.94,7.949,69.45,11.46,0.8775,1.0068,0,Normal
88.59,69.34,70.85,316.67,314.49,314.06,200.79,219.39,211.66,315.07,210.61,0.507,4.663,99.53,1.52,0.8497,1.118,5,Over_Voltage
77.55,81.93,104.26,239.03,237.45,236.38,265.29,284.27,270.08,237.62,273.21,0.595,4.046,97.38,22.33,0.8599,1.0561,1,Overheating
90.0,57.39,77.54,239.47,296.13,238.71,206.44,2.54,192.11,258.1,133.7,14.733,98.102,48.02,20.15,0.9057,16.5208,4,Open_Circuit
86.45,93.91,112.26,117.7,180.47,134.48,3080.24,3081.23,3031.24,144.22,3064.24,25.137,1.077,663.12,18.35,0.7473,0.2815,3,Short_Circuit
88.11,95.51,126.85,238.98,239.36,237.72,279.93,241.18,231.64,238.69,250.91,0.406,11.564,89.84,31.34,0.8306,0.9893,1,Overheating
24.12,69.6,80.22,244.02,242.58,242.86,191.55,190.17,206.39,243.15,196.04,0.356,5.279,71.5,10.62,0.8383,0.9882,2,Low_Oil_Level
82.65,58.62,77.62,266.87,270.4,268.56,213.32,215.2,211.99,268.61,213.5,0.666,0.794,86.03,19.0,0.8482,0.9918,5,Over_Voltage
80.93,70.55,101.98,225.62,226.98,231.01,395.44,383.76,414.91,227.87,398.04,1.378,4.239,136.09,31.43,0.83,0.9575,6,Over_Current
91.8,53.57,67.96,239.15,243.76,238.52,193.15,193.52,198.25,240.48,194.97,1.367,1.682,70.33,14.39,0.9114,0.9466,0,Normal
83.46,80.55,115.36,238.2,238.47,243.58,256.81,264.83,233.18,240.08,251.61,1.456,7.324,90.56,34.8,0.8949,0.9519,1,Overheating
88.96,83.61,102.42,223.17,230.62,221.8,257.83,247.33,258.21,225.2,254.46,2.407,2.801,85.92,18.8,0.8251,0.9878,6,Over_Current
93.9,59.23,84.97,266.26,244.62,236.89,2.2,184.64,194.36,249.26,127.06,6.822,98.27,45.9,25.74,0.9014,13.2498,4,Open_Circuit
84.81,90.36,145.89,161.23,198.45,176.84,3278.49,3523.06,3378.47,178.84,3393.34,10.963,3.823,912.59,55.53,0.6454,0.182,3,Short_Circuit
81.28,87.73,110.34,123.86,149.98,184.25,2579.54,2528.85,2869.48,152.7,2659.29,20.662,7.904,613.75,22.61,0.5782,0.3141,3,Short_Circuit
83.57,56.62,82.16,300.19,302.64,304.26,226.64,214.33,204.09,302.36,215.02,0.717,5.402,97.5,25.55,0.7989,0.9716,5,Over_Voltage
84.09,75.21,86.87,223.1,229.6,226.43,274.35,266.03,278.94,226.38,273.11,1.447,2.59,92.72,11.66,0.8176,0.9793,6,Over_Current
38.07,73.56,75.7,242.37,242.41,241.69,195.37,202.47,185.89,242.16,194.57,0.191,4.466,70.68,2.14,0.8272,0.944,2,Low_Oil_Level
85.23,62.91,67.52,242.93,239.17,238.4,199.96,180.8,193.66,240.17,191.47,1.151,5.574,68.99,4.62,0.8786,0.9757,0,Normal
88.23,62.01,82.93,323.54,322.12,331.56,230.48,220.82,208.62,325.74,219.97,1.786,5.162,107.43,20.92,0.8007,0.8751,5,Over_Voltage
89.28,51.76,59.69,241.96,239.06,240.88,205.05,198.49,196.53,240.63,200.02,0.654,2.512,72.2,7.93,0.9114,1.0666,0,Normal
86.56,100.25,145.62,133.54,189.65,150.75,3218.99,3096.35,3226.34,157.98,3180.56,20.047,2.648,751.74,45.37,0.6183,0.2034,3,Short_Circuit
79.31,60.73,70.15,237.15,260.08,239.07,187.77,2.04,200.58,245.43,130.13,5.966,98.432,46.51,9.42,0.853,12.6713,4,Open_Circuit
38.3,75.11,83.08,238.69,240.22,239.67,181.09,184.75,200.0,239.53,188.61,0.35,6.038,67.77,7.97,0.8507,1.0238,2,Low_Oil_Level
81.13,61.98,86.56,295.19,300.62,303.92,230.32,232.86,215.99,299.91,226.39,1.575,4.593,101.82,24.58,0.8486,0.9979,5,Over_Voltage
88.96,52.69,60.54,236.88,288.86,234.76,200.39,2.12,188.06,253.5,130.19,13.949,98.375,46.12,7.85,0.8449,15.4074,4,Open_Circuit
41.21,68.41,102.89,237.27,234.94,244.16,203.44,187.92,189.95,238.79,193.77,2.25,4.991,69.4,34.49,0.8286,1.0971,2,Low_Oil_Level
76.16,78.38,104.31,235.34,236.2,238.59,301.34,246.47,243.95,236.71,263.92,0.793,14.178,93.67,25.93,0.8517,1.0248,1,Overheating
44.26,65.77,84.73,239.8,242.3,239.15,187.48,200.66,210.46,240.42,199.54,0.782,6.041,71.96,18.96,0.858,0.9718,2,Low_Oil_Level
79.59,80.78,137.88,143.75,153.13,186.43,1682.88,1530.77,1637.2,161.11,1616.95,15.721,5.33,390.78,57.11,0.8168,0.4515,3,Short_Circuit
29.56,66.57,86.34,234.93,242.1,241.16,199.07,194.36,196.67,239.4,196.7,1.865,1.204,70.63,19.77,0.8489,1.0941,2,Low_Oil_Level
82.19,64.56,89.49,279.54,279.53,284.01,194.17,227.45,206.06,281.03,209.23,1.062,8.71,88.19,24.93,0.8343,0.9329,5,Over_Voltage
84.54,69.88,80.38,281.53,272.47,272.9,213.85,220.66,218.39,275.63,217.63,2.138,1.737,89.96,10.5,0.8384,1.0233,5,Over_Voltage
72.62,78.62,119.74,238.17,237.35,242.31,273.3,251.92,291.39,239.28,272.21,1.267,7.451,97.75,41.12,0.8549,0.9814,1,Overheating
88.66,62.46,89.06,241.98,238.53,286.7,181.26,189.93,2.33,255.74,124.5,12.108,98.129,44.92,26.6,0.8637,12.8055,4,Open_Circuit
88.95,84.28,105.46,227.0,227.29,223.61,240.52,247.95,262.51,225.97,250.33,1.042,4.868,84.83,21.18,0.7831,0.9745,6,Over_Current
88.37,83.91,118.06,223.33,219.06,215.74,424.37,419.5,406.9,219.38,416.92,1.803,2.404,137.23,34.15,0.7905,0.9432,6,Over_Current
89.31,81.16,140.63,130.22,205.85,173.17,2191.0,2126.03,2014.54,169.74,2110.52,23.287,4.548,535.89,59.48,0.6264,0.2151,3,Short_Circuit
91.14,49.92,75.93,240.48,236.23,283.67,204.55,200.16,2.46,253.46,135.72,11.919,98.184,48.59,26.01,0.8509,7.6521,4,Open_Circuit
91.84,44.18,69.93,241.67,239.84,295.41,198.43,185.63,1.45,258.97,128.5,14.069,98.868,46.45,25.75,0.8566,12.7436,4,Open_Circuit
85.85,57.81,72.87,322.09,314.38,319.99,208.5,223.52,209.56,318.82,213.86,1.393,4.516,102.24,15.06,0.8463,0.9617,5,Over_Voltage
30.38,64.04,92.5,241.51,244.06,245.96,180.14,194.26,180.09,243.84,184.83,0.957,5.102,67.61,28.46,0.8549,0.9459,2,Low_Oil_Level
89.81,104.24,115.88,167.49,187.37,121.82,1711.0,1574.0,1545.67,158.89,1610.22,23.334,6.259,384.89,11.64,0.678,0.1333,3,Short_Circuit
83.88,92.23,112.86,238.57,237.76,237.36,253.6,289.57,297.82,237.9,280.33,0.285,9.535,100.02,20.62,0.8194,0.9619,1,Overheating
51.0,66.15,90.65,240.96,239.9,240.33,191.48,195.76,197.04,240.4,194.76,0.235,1.683,70.23,24.5,0.8486,0.9748,2,Low_Oil_Level
39.82,75.11,85.01,238.5,239.5,241.32,187.23,194.47,197.07,239.78,192.92,0.644,2.952,69.39,9.9,0.8158,1.0864,2,Low_Oil_Level
85.29,46.67,67.57,237.5,238.62,241.4,189.53,201.8,203.83,239.17,198.39,0.932,4.464,71.19,20.89,0.8616,1.0583,0,Normal
76.67,72.16,112.3,240.69,236.31,242.13,272.25,259.05,270.89,239.71,267.4,1.419,3.121,96.17,40.14,0.8115,0.9864,1,Overheating
87.58,88.59,124.62,151.07,189.42,180.66,3410.73,3038.82,3083.61,173.72,3177.72,13.036,7.333,823.97,36.03,0.6316,0.3825,3,Short_Circuit
90.11,57.67,58.93,236.07,243.76,236.31,196.96,193.15,200.94,238.71,197.02,2.113,1.993,70.53,1.25,0.892,1.0272,0,Normal
88.71,63.72,113.55,223.15,232.91,229.45,283.68,277.31,275.83,228.5,278.94,2.34,1.698,95.59,49.83,0.8612,0.9793,6,Over_Current
92.64,90.7,110.56,164.47,186.94,202.44,2162.7,2018.62,2018.98,184.62,2066.77,10.911,4.642,570.89,19.86,0.7072,0.1503,3,Short_Circuit
91.48,59.51,73.83,265.33,262.92,264.39,210.54,213.46,213.59,264.21,212.53,0.49,0.938,84.23,14.32,0.8031,0.9819,5,Over_Voltage
53.43,84.25,68.23,237.99,239.41,240.02,202.76,191.07,212.18,239.14,202.0,0.481,5.413,72.46,-16.03,0.8331,0.9421,2,Low_Oil_Level
77.06,82.98,96.62,241.25,238.28,238.18,222.98,233.52,268.86,239.24,241.79,0.84,11.197,86.74,13.64,0.8557,1.1337,1,Overheating
39.88,68.41,81.36,238.21,238.21,241.17,191.34,209.68,194.44,239.2,198.48,0.825,5.638,71.21,12.95,0.8807,0.9969,2,Low_Oil_Level
47.49,74.61,96.17,241.14,243.24,242.38,194.76,197.84,186.38,242.25,192.99,0.458,3.427,70.13,21.57,0.8493,1.0056,2,Low_Oil_Level
85.3,96.31,136.71,128.13,156.97,177.29,866.5,866.48,912.32,154.13,881.77,16.866,3.465,204.39,40.4,0.6642,0.2219,3,Short_Circuit
82.99,55.93,61.32,240.06,244.07,242.34,193.21,202.76,201.12,242.15,199.03,0.866,2.923,72.3,5.4,0.8708,1.0653,0,Normal
86.77,56.63,61.94,239.57,240.78,239.48,193.24,202.15,189.87,239.94,195.09,0.349,3.618,70.22,5.3,0.8804,0.9626,0,Normal
34.04,71.54,93.71,242.78,240.48,242.49,189.69,193.7,197.12,241.92,193.5,0.594,1.971,70.22,22.17,0.8858,1.0006,2,Low_Oil_Level
82.35,86.43,101.09,240.7,244.25,239.65,250.99,265.36,243.75,241.53,253.36,1.124,4.733,91.82,14.66,0.8363,1.034,1,Overheating
87.43,90.0,125.64,142.11,138.5,172.06,2659.81,2754.88,2600.57,150.89,2671.75,14.032,3.111,603.49,35.64,0.7167,0.4297,3,Short_Circuit
84.89,84.37,124.49,199.34,159.28,185.3,2412.76,2157.78,2211.23,181.31,2260.59,12.152,6.731,617.2,40.12,0.5792,0.1054,3,Short_Circuit
87.03,55.12,75.93,273.96,243.22,236.04,1.59,195.91,189.28,251.07,128.93,9.116,98.763,46.38,20.81,0.8496,11.9463,4,Open_Circuit
89.54,71.02,125.02,119.47,126.99,196.12,1391.16,1440.25,1321.86,147.53,1384.42,32.937,4.519,304.17,54.0,0.6846,0.2334,3,Short_Circuit
85.36,52.81,67.49,239.13,237.31,239.04,193.2,188.62,196.01,238.49,192.61,0.496,2.072,68.91,14.68,0.8667,1.0604,0,Normal
89.93,63.61,77.52,323.43,321.31,323.39,211.54,210.03,201.82,322.71,207.8,0.434,2.875,100.59,13.91,0.8238,1.0316,5,Over_Voltage
84.14,93.69,139.04,196.41,173.91,206.2,900.67,893.45,927.15,192.17,907.09,9.504,2.211,261.73,45.35,0.7143,0.106,3,Short_Circuit
84.48,60.1,72.48,240.11,237.68,237.92,197.25,206.86,183.45,238.57,195.85,0.645,6.334,70.09,12.38,0.8811,0.9016,0,Normal
41.5,84.01,84.49,238.52,242.08,244.77,199.92,192.73,195.1,241.79,195.92,1.352,2.042,71.05,0.48,0.8571,1.0546,2,Low_Oil_Level
85.93,61.82,74.75,289.94,286.15,291.79,202.46,198.86,213.64,289.3,204.99,1.086,4.222,88.97,12.93,0.8007,0.9863,5,Over_Voltage
88.64,90.96,112.89,228.07,224.27,235.23,329.97,337.57,303.34,229.19,323.63,2.635,6.269,111.16,21.93,0.8604,0.9609,6,Over_Current
85.2,75.91,112.55,230.82,231.52,226.4,278.4,263.17,272.44,229.58,271.33,1.386,3.01,93.43,36.64,0.8193,0.9319,6,Over_Current
86.54,59.7,82.44,262.85,263.19,264.18,228.81,212.35,203.59,263.41,214.92,0.293,6.466,84.91,22.73,0.8367,0.9485,5,Over_Voltage
79.72,96.52,112.73,237.69,240.36,243.78,275.46,260.34,257.56,240.61,264.45,1.316,4.162,95.42,16.22,0.8694,0.9972,1,Overheating
90.08,82.81,144.03,149.33,183.73,199.49,3365.59,3465.32,3564.43,177.51,3465.11,15.879,2.872,925.15,61.22,0.6763,0.4164,3,Short_Circuit
87.31,75.65,153.2,159.95,174.44,178.27,3319.61,3204.72,3243.88,170.89,3256.07,6.403,1.951,834.14,77.55,0.6994,0.2829,3,Short_Circuit
86.73,84.64,110.67,233.61,238.87,237.68,297.58,273.31,261.64,236.72,277.51,1.313,7.232,98.49,26.03,0.858,1.0555,1,Overheating
90.43,60.29,75.66,278.35,273.54,279.35,199.98,192.43,217.7,277.08,203.37,1.276,7.044,84.56,15.37,0.8604,1.0078,5,Over_Voltage
31.9,70.17,76.96,244.9,241.09,241.11,204.28,190.55,194.07,242.37,196.3,1.047,4.066,71.38,6.79,0.8325,1.0335,2,Low_Oil_Level
85.04,49.53,81.9,242.83,239.32,266.58,177.31,203.4,2.25,249.58,127.65,6.813,98.241,46.17,32.37,0.8898,14.4623,4,Open_Circuit
46.09,82.61,77.73,242.94,240.97,237.54,201.84,209.56,190.64,240.48,200.68,1.222,5.004,72.41,-4.88,0.8175,1.0398,2,Low_Oil_Level
88.8,61.56,88.19,227.31,221.77,231.38,325.2,306.22,302.27,226.82,311.23,2.228,4.489,105.89,26.63,0.7827,1.0409,6,Over_Current
87.99,67.14,91.43,222.16,235.01,237.6,427.13,398.59,397.66,231.59,407.79,4.072,4.742,141.52,24.3,0.8234,1.1363,6,Over_Current
85.3,57.39,64.84,241.76,241.59,241.97,187.55,192.45,196.72,241.78,192.24,0.082,2.44,69.72,7.45,0.8659,1.028,0,Normal
91.09,58.74,76.94,272.51,280.06,274.28,211.36,218.46,204.75,275.62,211.52,1.613,3.28,87.47,18.2,0.7902,1.0591,5,Over_Voltage
88.82,84.95,83.59,228.52,220.56,220.26,310.96,294.72,317.58,223.11,307.75,2.424,4.234,103.01,-1.37,0.818,0.9521,6,Over_Current
78.38,84.66,94.41,240.68,242.7,236.5,266.01,278.03,247.24,239.96,263.76,1.44,6.264,94.99,9.75,0.8184,1.031,1,Overheating
56.83,80.93,101.43,237.5,240.36,235.28,198.3,202.15,189.2,237.71,196.55,1.113,3.74,70.1,20.49,0.8454,1.0123,2,Low_Oil_Level
83.67,89.45,127.8,201.41,120.61,142.19,1588.48,1694.2,1634.38,154.74,1639.02,30.164,3.367,378.33,38.35,0.7363,0.4218,3,Short_Circuit
90.09,51.23,74.94,243.06,286.51,241.03,215.96,2.1,186.57,256.87,134.88,11.541,98.44,49.03,23.72,0.8707,12.1621,4,Open_Circuit
47.41,73.49,89.91,241.54,241.74,241.36,202.28,202.54,224.85,241.55,209.89,0.081,7.127,76.05,16.42,0.8218,1.0097,2,Low_Oil_Level
85.23,75.74,113.03,150.0,150.57,196.67,1068.79,1080.98,949.07,165.75,1032.95,18.655,8.12,254.87,37.3,0.6898,0.2667,3,Short_Circuit
24.44,72.13,80.19,241.04,238.85,243.13,207.72,193.34,194.77,241.01,198.61,0.896,4.586,71.8,8.07,0.8228,0.9721,2,Low_Oil_Level
31.77,75.58,86.89,241.79,241.13,239.97,186.95,203.43,208.53,240.96,199.64,0.413,6.353,72.15,11.31,0.7732,1.0356,2,Low_Oil_Level
84.5,59.75,74.62,292.25,292.71,292.97,208.02,203.75,227.51,292.64,213.09,0.134,6.765,93.54,14.87,0.8167,0.9626,5,Over_Voltage
78.95,84.77,116.19,238.65,236.61,235.27,263.45,272.11,273.96,236.84,269.84,0.762,2.368,95.85,31.42,0.7954,1.0367,1,Overheating
90.47,89.97,108.27,144.4,171.65,154.37,3019.02,2732.87,2752.82,156.8,2834.9,9.465,6.495,664.99,18.3,0.5863,0.5175,3,Short_Circuit
86.48,86.94,119.52,237.27,240.39,236.71,285.87,243.27,240.5,238.12,256.55,0.951,11.429,91.62,32.58,0.8952,0.9962,1,Overheating
80.46,77.28,131.65,236.25,244.01,242.18,232.15,252.63,278.5,240.81,254.43,1.895,9.461,91.97,54.37,0.8471,0.9618,1,Overheating
88.09,56.85,63.07,239.74,242.44,242.57,185.13,196.97,204.86,241.59,195.66,0.763,5.378,70.92,6.22,0.8871,1.0107,0,Normal
90.14,60.78,64.91,305.61,295.21,299.4,213.77,194.53,201.79,300.07,203.36,1.846,5.119,91.59,4.13,0.7935,1.044,5,Over_Voltage
84.81,96.4,140.72,133.51,195.07,127.68,1478.48,1592.09,1594.48,152.09,1555.02,28.262,4.922,355.78,44.33,0.5761,0.2813,3,Short_Circuit
28.52,78.0,97.75,238.1,241.97,240.16,203.97,191.93,187.76,240.08,194.55,0.823,4.841,70.05,19.75,0.7937,1.0075,2,Low_Oil_Level
89.03,81.59,112.82,229.12,224.13,220.98,372.32,394.12,387.1,224.75,384.51,1.947,3.17,129.59,31.23,0.7949,1.0062,6,Over_Current
90.91,77.04,96.73,221.41,234.12,221.58,449.79,472.77,456.25,225.7,459.6,3.728,2.866,155.68,19.69,0.8258,0.9431,6,Over_Current
51.97,75.79,83.48,242.61,241.28,242.4,190.65,187.16,192.06,242.1,189.95,0.336,1.472,68.98,7.69,0.8218,0.9711,2,Low_Oil_Level
84.01,54.77,81.99,242.52,259.82,237.83,200.57,2.43,194.6,246.72,132.53,5.31,98.169,47.78,27.22,0.8525,16.5935,4,Open_Circuit
56.15,67.79,93.02,237.98,236.42,242.67,202.92,196.49,181.43,239.02,193.61,1.525,6.293,69.39,25.23,0.8637,1.0069,2,Low_Oil_Level
53.34,69.49,92.29,234.65,241.18,240.85,188.51,194.53,197.11,238.9,193.38,1.775,2.519,69.31,22.8,0.8228,0.985,2,Low_Oil_Level
82.48,76.47,110.21,238.44,238.24,238.43,269.54,269.12,259.64,238.37,266.1,0.056,2.428,95.14,33.74,0.8299,1.0099,1,Overheating
90.09,69.09,112.86,227.69,229.86,218.69,274.84,278.93,275.6,225.42,276.46,2.983,0.895,93.48,43.77,0.7902,0.871,6,Over_Current
52.82,76.4,88.67,236.12,238.29,241.76,189.71,192.6,199.73,238.72,194.01,1.272,2.945,69.49,12.27,0.8281,1.0241,2,Low_Oil_Level
89.52,67.31,121.68,223.36,235.0,224.87,287.22,270.92,264.77,227.74,274.3,3.187,4.708,93.68,54.38,0.8196,1.0,6,Over_Current
86.67,59.41,70.24,319.98,312.77,321.51,229.35,209.87,205.01,318.09,214.74,1.672,6.802,102.47,10.83,0.8933,1.0124,5,Over_Voltage
88.65,65.51,69.71,278.36,278.41,278.14,205.42,214.36,208.15,278.3,209.31,0.06,2.414,87.38,4.2,0.8541,0.8849,5,Over_Voltage
49.92,79.91,92.27,240.61,239.63,238.17,192.15,183.96,191.1,239.47,189.07,0.543,2.703,67.92,12.36,0.8349,0.8979,2,Low_Oil_Level
94.23,62.46,84.13,269.7,263.2,260.49,191.45,206.57,221.83,264.46,206.62,1.98,7.364,81.89,21.67,0.7842,0.9792,5,Over_Voltage
85.47,84.19,126.06,130.51,176.26,183.05,2380.94,2466.21,2398.81,163.27,2415.32,20.067,2.107,592.26,41.87,0.7584,0.2881,3,Short_Circuit
35.5,73.28,74.46,236.24,241.52,241.35,208.51,174.55,209.28,239.7,197.45,1.444,11.597,70.96,1.18,0.8557,0.9611,2,Low_Oil_Level
85.15,66.8,70.94,240.04,238.12,293.08,192.78,187.99,0.99,257.08,127.26,14.004,99.219,45.67,4.14,0.8684,14.0766,4,Open_Circuit
85.97,78.07,120.08,226.27,222.12,219.13,256.61,253.82,248.07,222.51,252.83,1.69,1.885,84.4,42.01,0.8566,1.0306,6,Over_Current
90.68,63.38,102.93,225.87,223.18,233.27,316.27,327.33,333.44,227.44,325.68,2.563,2.889,111.13,39.55,0.8175,1.0061,6,Over_Current
89.17,57.59,71.18,237.51,238.52,242.69,195.04,187.49,196.48,239.57,193.0,1.301,2.857,69.36,13.59,0.8811,1.0487,0,Normal
82.43,87.51,119.87,238.7,239.74,246.84,277.76,256.4,282.33,241.76,272.16,2.103,5.793,98.73,32.36,0.8681,1.039,1,Overheating
89.53,59.42,68.71,238.98,237.79,239.09,182.13,201.87,181.83,238.62,188.61,0.347,7.031,67.5,9.29,0.9,1.0094,0,Normal
88.39,61.93,74.54,240.27,238.25,260.98,200.1,199.16,1.69,246.5,133.65,5.875,98.733,47.98,12.61,0.8867,18.7613,4,Open_Circuit
33.88,82.42,89.56,241.86,241.3,240.58,198.25,184.06,210.55,241.24,197.62,0.277,6.862,71.51,7.13,0.8516,0.9809,2,Low_Oil_Level
87.38,60.61,66.54,236.77,240.54,243.54,189.68,187.75,188.89,240.28,188.77,1.464,0.543,68.04,5.93,0.8925,1.1036,0,Normal
88.68,58.43,97.3,225.41,229.38,221.85,335.12,372.21,408.87,225.55,372.07,1.699,9.931,125.81,38.88,0.8581,1.1043,6,Over_Current
86.17,64.51,81.61,323.62,324.11,313.2,224.47,196.46,189.55,320.31,203.5,2.219,10.308,97.84,17.1,0.8145,1.0173,5,Over_Voltage
85.58,53.9,85.85,236.46,241.43,292.95,195.22,201.86,2.15,256.95,133.07,14.013,98.385,47.76,31.95,0.8742,11.1443,4,Open_Circuit
83.31,84.94,98.94,235.65,242.8,235.39,270.2,250.34,263.84,237.95,261.46,2.041,4.253,93.28,14.0,0.9189,1.0201,1,Overheating
93.24,55.11,66.73,237.88,238.82,270.97,201.4,180.42,1.8,249.22,127.87,8.727,98.59,45.74,11.62,0.8827,10.8413,4,Open_Circuit
81.82,57.06,89.08,291.26,286.65,301.03,228.99,208.3,198.96,292.98,212.08,2.748,7.972,93.15,32.02,0.8501,0.9488,5,Over_Voltage
78.01,81.34,108.95,237.11,242.11,237.2,280.91,277.33,283.82,238.8,280.69,1.383,1.196,100.54,27.61,0.86,0.944,1,Overheating
76.28,94.83,135.6,239.39,239.19,238.2,281.59,278.04,238.17,238.93,265.93,0.302,10.44,95.32,40.76,0.8235,1.0257,1,Overheating
80.25,93.77,134.98,238.16,240.48,236.29,257.52,254.48,231.71,238.31,247.9,0.912,6.532,88.64,41.2,0.8623,1.0075,1,Overheating
79.84,55.76,65.87,232.82,239.87,238.76,200.43,185.73,209.4,237.15,198.52,1.827,6.443,70.61,10.11,0.8878,1.0861,0,Normal
87.07,69.4,75.4,295.08,293.65,300.63,205.46,196.85,209.89,296.45,204.07,1.409,3.537,90.77,6.0,0.8523,1.0764,5,Over_Voltage
80.3,94.13,126.25,173.5,151.69,143.85,1184.52,1228.35,1227.48,156.35,1213.45,10.969,2.384,284.21,32.12,0.578,0.4541,3,Short_Circuit
87.36,73.7,105.47,186.35,142.36,131.02,1580.98,1461.12,1595.8,153.24,1545.96,21.604,5.488,355.85,31.77,0.6421,0.3377,3,Short_Circuit
85.0,77.95,126.29,156.8,181.8,138.92,2599.19,2833.69,2807.24,159.17,2746.7,14.213,5.371,656.35,48.35,0.6853,0.3825,3,Short_Circuit
32.57,74.95,85.36,238.33,243.63,238.67,196.03,195.54,184.11,240.21,191.89,1.424,4.057,69.15,10.41,0.835,1.0726,2,Low_Oil_Level
88.63,91.42,109.68,171.71,153.48,152.19,2872.02,2963.9,2923.08,159.13,2919.66,7.908,1.632,696.46,18.26,0.6364,0.3796,3,Short_Circuit
42.28,69.33,90.83,239.39,237.08,235.41,188.98,194.88,183.73,237.29,189.2,0.884,3.003,67.35,21.5,0.7749,1.0549,2,Low_Oil_Level
81.16,101.43,125.76,141.68,170.61,192.61,2977.48,2985.12,3189.52,168.3,3050.71,15.816,4.55,772.73,24.33,0.7461,0.429,3,Short_Circuit
87.18,71.37,132.23,196.35,163.88,173.37,1877.53,1905.95,1874.86,177.87,1886.11,10.39,1.052,503.02,60.87,0.7365,0.2242,3,Short_Circuit
46.45,77.47,103.97,238.74,241.36,239.58,190.6,198.43,182.98,239.9,190.67,0.612,4.071,68.62,26.5,0.8145,1.0504,2,Low_Oil_Level
88.37,85.86,105.19,227.71,219.99,225.01,246.82,260.41,235.38,224.24,247.54,1.893,5.199,83.23,19.33,0.7974,1.0247,6,Over_Current
86.94,56.76,65.48,242.68,234.57,240.23,199.75,185.81,202.2,239.16,195.92,1.918,5.159,70.32,8.73,0.8835,0.9466,0,Normal
82.65,96.46,131.92,205.28,140.87,149.31,2325.06,2371.71,2378.31,165.15,2358.36,24.297,1.412,583.24,35.46,0.7193,0.3421,3,Short_Circuit
83.62,50.22,73.56,239.75,239.48,235.11,189.75,207.15,202.22,238.11,199.7,1.26,4.985,71.32,23.34,0.8836,1.0049,0,Normal
80.5,66.83,102.37,230.6,231.1,229.19,448.27,445.09,427.75,230.3,440.37,0.479,2.866,152.13,35.54,0.798,1.0463,6,Over_Current
80.3,87.62,99.12,241.9,242.3,238.24,282.22,281.51,295.42,240.82,286.38,1.07,3.155,103.43,11.5,0.8464,1.0599,1,Overheating
86.7,58.67,80.77,239.43,242.88,294.67,193.93,189.99,1.72,258.99,128.55,13.774,98.665,46.54,22.1,0.8593,14.3847,4,Open_Circuit
74.79,82.69,135.81,237.24,241.87,238.18,284.29,267.76,282.96,239.1,278.33,1.16,3.8,99.8,53.12,0.8735,1.1128,1,Overheating
89.63,56.04,86.69,287.66,238.94,243.2,1.66,207.48,195.51,256.6,134.88,12.105,98.771,48.8,30.65,0.8503,20.8014,4,Open_Circuit
89.95,56.94,72.36,241.75,239.87,265.95,196.8,194.66,2.33,249.19,131.27,6.726,98.223,47.45,15.42,0.8938,13.6776,4,Open_Circuit
88.15,54.24,79.76,318.53,322.37,317.51,216.52,216.7,202.45,319.47,211.89,0.908,4.454,101.55,25.52,0.812,0.9473,5,Over_Voltage
86.0,53.29,83.57,246.81,236.36,278.81,193.05,191.83,2.26,253.99,129.05,9.772,98.25,46.81,30.28,0.8961,10.0994,4,Open_Circuit
89.43,68.18,81.67,296.11,296.12,299.9,222.1,208.53,217.4,297.38,216.01,0.849,3.464,96.36,13.49,0.8154,1.098,5,Over_Voltage
85.65,54.54,62.21,239.65,236.22,237.67,205.54,198.99,188.59,237.85,197.71,0.758,4.611,70.54,7.67,0.8466,0.9636,0,Normal
87.08,61.47,59.0,238.09,237.84,243.66,207.27,200.28,191.19,239.86,199.58,1.582,4.203,71.78,-2.47,0.866,0.96,0,Normal
85.15,76.79,121.04,150.48,144.7,190.02,2888.74,2694.51,2944.36,161.74,2842.54,17.487,5.208,692.05,44.25,0.6842,0.4228,3,Short_Circuit
82.48,59.64,84.1,270.83,237.96,236.59,2.3,195.93,187.55,248.46,128.59,9.001,98.213,45.81,24.46,0.8609,20.2412,4,Open_Circuit
87.93,55.98,65.92,241.31,238.44,237.54,207.59,194.41,192.6,239.09,198.2,0.926,4.738,71.1,9.95,0.8799,0.971,0,Normal
57.22,68.0,84.82,241.06,237.33,240.54,199.18,211.27,200.45,239.65,203.63,0.965,3.749,73.19,16.82,0.8554,1.0263,2,Low_Oil_Level
86.17,55.83,87.77,239.09,234.35,295.25,195.81,198.12,1.39,256.23,131.77,15.229,98.942,46.83,31.94,0.8758,9.2474,4,Open_Circuit
